T06,"Ratio of girls to boys in primary, lower secondary and upper secondary education",,,,,
446,"China, Macao SAR",2005,Ratio of girls to boys in lower secondary education,0.97,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2010,Ratio of girls to boys in lower secondary education,0.96,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2015,Ratio of girls to boys in lower secondary education,0.97,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2020,Ratio of girls to boys in lower secondary education,1.01,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2021,Ratio of girls to boys in lower secondary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2022,Ratio of girls to boys in lower secondary education,0.94,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2005,Ratio of girls to boys in upper secondary education,1.10,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2010,Ratio of girls to boys in upper secondary education,1.06,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2015,Ratio of girls to boys in upper secondary education,1.06,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2020,Ratio of girls to boys in upper secondary education,1.05,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2021,Ratio of girls to boys in upper secondary education,1.02,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
446,"China, Macao SAR",2022,Ratio of girls to boys in upper secondary education,1.04,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,1995,Ratio of girls to boys in primary education,0.99,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2005,Ratio of girls to boys in primary education,0.97,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2010,Ratio of girls to boys in primary education,0.98,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2015,Ratio of girls to boys in primary education,0.97,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2020,Ratio of girls to boys in primary education,0.97,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2021,Ratio of girls to boys in primary education,0.97,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2022,Ratio of girls to boys in primary education,0.97,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2005,Ratio of girls to boys in lower secondary education,1.06,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2010,Ratio of girls to boys in lower secondary education,1.06,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2015,Ratio of girls to boys in lower secondary education,1.03,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2020,Ratio of girls to boys in lower secondary education,1.01,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2021,Ratio of girls to boys in lower secondary education,1.01,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2022,Ratio of girls to boys in lower secondary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2005,Ratio of girls to boys in upper secondary education,1.14,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2010,Ratio of girls to boys in upper secondary education,1.15,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2015,Ratio of girls to boys in upper secondary education,1.15,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2020,Ratio of girls to boys in upper secondary education,1.11,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2021,Ratio of girls to boys in upper secondary education,1.11,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
170,Colombia,2022,Ratio of girls to boys in upper secondary education,1.12,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
178,Congo,1995,Ratio of girls to boys in primary education,0.85,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
178,Congo,2005,Ratio of girls to boys in primary education,0.93,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
178,Congo,2010,Ratio of girls to boys in primary education,0.94,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
178,Congo,2015,Ratio of girls to boys in primary education,1.01,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
178,Congo,2005,Ratio of girls to boys in lower secondary education,0.88,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
178,Congo,2010,Ratio of girls to boys in upper secondary education,0.59,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2005,Ratio of girls to boys in primary education,0.98,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2010,Ratio of girls to boys in primary education,1.00,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2015,Ratio of girls to boys in primary education,0.99,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2020,Ratio of girls to boys in primary education,1.00,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2021,Ratio of girls to boys in primary education,0.96,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2022,Ratio of girls to boys in primary education,1.00,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2010,Ratio of girls to boys in lower secondary education,1.01,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2015,Ratio of girls to boys in lower secondary education,1.02,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2020,Ratio of girls to boys in lower secondary education,0.91,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2021,Ratio of girls to boys in lower secondary education,0.95,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2022,Ratio of girls to boys in lower secondary education,0.92,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2010,Ratio of girls to boys in upper secondary education,1.14,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2015,Ratio of girls to boys in upper secondary education,1.01,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2020,Ratio of girls to boys in upper secondary education,1.03,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2021,Ratio of girls to boys in upper secondary education,1.08,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
184,Cook Islands,2022,Ratio of girls to boys in upper secondary education,1.01,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,1995,Ratio of girls to boys in primary education,0.99,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2005,Ratio of girls to boys in primary education,0.99,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2010,Ratio of girls to boys in primary education,0.99,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2015,Ratio of girls to boys in primary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2020,Ratio of girls to boys in primary education,1.02,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2021,Ratio of girls to boys in primary education,1.02,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2022,Ratio of girls to boys in primary education,1.02,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,1995,Ratio of girls to boys in lower secondary education,1.06,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2005,Ratio of girls to boys in lower secondary education,1.05,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2010,Ratio of girls to boys in lower secondary education,1.01,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2015,Ratio of girls to boys in lower secondary education,0.98,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2020,Ratio of girls to boys in lower secondary education,1.03,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2021,Ratio of girls to boys in lower secondary education,1.06,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2022,Ratio of girls to boys in lower secondary education,1.04,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,1995,Ratio of girls to boys in upper secondary education,1.12,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2005,Ratio of girls to boys in upper secondary education,1.16,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2010,Ratio of girls to boys in upper secondary education,1.17,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2015,Ratio of girls to boys in upper secondary education,1.16,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2020,Ratio of girls to boys in upper secondary education,1.15,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2021,Ratio of girls to boys in upper secondary education,1.18,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
188,Costa Rica,2022,Ratio of girls to boys in upper secondary education,1.18,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,1995,Ratio of girls to boys in primary education,0.75,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2015,Ratio of girls to boys in primary education,0.90,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2020,Ratio of girls to boys in primary education,0.95,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2021,Ratio of girls to boys in primary education,0.95,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2022,Ratio of girls to boys in primary education,0.96,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2015,Ratio of girls to boys in lower secondary education,0.74,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2020,Ratio of girls to boys in lower secondary education,0.88,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2021,Ratio of girls to boys in lower secondary education,0.90,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2022,Ratio of girls to boys in lower secondary education,0.93,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2015,Ratio of girls to boys in upper secondary education,0.68,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2020,Ratio of girls to boys in upper secondary education,0.78,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2021,Ratio of girls to boys in upper secondary education,0.81,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
384,Côte d’Ivoire,2022,Ratio of girls to boys in upper secondary education,0.83,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,1995,Ratio of girls to boys in primary education,0.98,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2005,Ratio of girls to boys in primary education,0.99,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2010,Ratio of girls to boys in primary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2015,Ratio of girls to boys in primary education,1.01,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2020,Ratio of girls to boys in primary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2021,Ratio of girls to boys in primary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2005,Ratio of girls to boys in lower secondary education,1.02,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2010,Ratio of girls to boys in lower secondary education,1.03,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2015,Ratio of girls to boys in lower secondary education,1.04,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2020,Ratio of girls to boys in lower secondary education,1.06,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2021,Ratio of girls to boys in lower secondary education,1.05,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2005,Ratio of girls to boys in upper secondary education,1.05,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2010,Ratio of girls to boys in upper secondary education,1.11,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2015,Ratio of girls to boys in upper secondary education,1.05,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2020,Ratio of girls to boys in upper secondary education,1.05,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
191,Croatia,2021,Ratio of girls to boys in upper secondary education,1.06,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,1995,Ratio of girls to boys in primary education,1.01,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2005,Ratio of girls to boys in primary education,0.97,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2010,Ratio of girls to boys in primary education,0.98,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2015,Ratio of girls to boys in primary education,0.95,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2020,Ratio of girls to boys in primary education,0.97,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2021,Ratio of girls to boys in primary education,0.99,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2022,Ratio of girls to boys in primary education,0.99,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2005,Ratio of girls to boys in lower secondary education,0.98,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2010,Ratio of girls to boys in lower secondary education,0.98,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2015,Ratio of girls to boys in lower secondary education,0.94,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2020,Ratio of girls to boys in lower secondary education,0.93,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2021,Ratio of girls to boys in lower secondary education,1.01,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2022,Ratio of girls to boys in lower secondary education,0.95,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2005,Ratio of girls to boys in upper secondary education,1.07,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2010,Ratio of girls to boys in upper secondary education,1.01,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2015,Ratio of girls to boys in upper secondary education,1.10,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2020,Ratio of girls to boys in upper secondary education,1.07,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2021,Ratio of girls to boys in upper secondary education,1.01,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
192,Cuba,2022,Ratio of girls to boys in upper secondary education,1.07,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
531,Curaçao,2020,Ratio of girls to boys in primary education,0.97,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
531,Curaçao,2020,Ratio of girls to boys in lower secondary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
531,Curaçao,2020,Ratio of girls to boys in upper secondary education,1.32,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2005,Ratio of girls to boys in primary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2010,Ratio of girls to boys in primary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2015,Ratio of girls to boys in primary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2020,Ratio of girls to boys in primary education,0.99,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2021,Ratio of girls to boys in primary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2005,Ratio of girls to boys in lower secondary education,1.01,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2010,Ratio of girls to boys in lower secondary education,1.00,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2015,Ratio of girls to boys in lower secondary education,0.99,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2020,Ratio of girls to boys in lower secondary education,0.98,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
196,Cyprus,2021,Ratio of girls to boys in lower secondary education,0.99,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2024."
